id|parent_id|d_ats_type_id|rco|cato|name_kz|name_ru|actual
160444|160339|1|0003000000004772|433649300|Сәтбай|Сатбай|1
160449|160076|3|0003000000009146|433651000|Мырзабай Ахун|Мырзабай Ахуна|1
160451|160449|1|0003000000004773|433651100|Мырзабай Ахун|Мырзабай Ахун|1
160460|160076|3|0003000000009147|433653000|Таң|Танский|1
160463|160460|1|0003000000004774|433653100|Таң|Тан|1
160486|160460|1|0003000000004775|433653200|Жаңақоныс|Жанаконыс|1
160490|160076|3|0003000000009148|433639000|Бұқарбай Батыр атындағы|имени Бухарбай Батыра|1
160494|160490|1|0003000000004776|433639100|Бұқарбай Батыр|Бухарбай Батыра|1
160523|160076|3|0003000000009149|433655000|М.Шәменов атындағы|имени М.Шаменова|1
160526|160523|1|0003000000004777|433655100|М.Шәменов|М.Шаменова|1
160572|158628|5|0003000000008599|434000000|Жаңақорған|Жанакорганский|1
160575|160586|1|0003000000004778|434065300|Құттықожа|Куттыкожа|1
160586|160572|2|0003000000006625|434065100|Шалқия|Шалкия|1
160636|160572|3|0003000000009150|434033000|Аққорған|Аккорганский|1
160638|160636|1|0003000000004779|434033100|Түгіскен|Тугискен|1
160670|160572|3|0003000000009151|434039000|Жаманбай батыр|Жаманбай батыр|1
160674|160670|1|0003000000004780|434039100|Бесарық|Бесарык|1
160708|160670|1|0003000000004781|434039200|Апанқақ|Апанкак|1
160713|160670|1|0003000000004782|434039400|Кеңес|Кенес|1
160729|160572|3|0003000000009152|434040000|Екпінді|Екпиндинский|1
160731|160729|1|0003000000004783|434040100|Екпінді|Екпинди|1
160737|160572|3|0003000000009153|434041000|Жайылма|Жайылминский|1
160739|160737|1|0003000000004784|434041100|Жайылма|Жайылма|1
160768|160572|3|0003000000009154|434042000|Жаңарық|Жанарыкский|1
160770|160768|1|0003000000004785|434042100|Жаңарық|Жанарык|1
160790|160572|3|0003000000009155|434043000|Кейден|Кейденский|1
160794|160790|1|0003000000004786|434043100|Кейден|Кейден|1
160805|160790|1|0003000000004787|434043200|Аққұм|Аккум|1
160809|160790|1|0003000000004788|434043300|Қауық|Кауык|1
160812|160572|3|0003000000009156|434045000|Келінтөбе|Келинтобинский|1
160814|160812|1|0003000000004789|434045100|Келінтөбе|Келинтобе|1
160856|160572|3|0003000000009157|434046000|Көктөбе|Коктобинский|1
160858|160856|1|0003000000004790|434046100|Көктөбе|Коктобе|1
160871|160572|3|0003000000009158|434047000|Қандөз|Кандозский|1
160875|160871|1|0003000000004791|434047100|Қандөз|Кандоз|1
160888|160871|1|0003000000004792|434047300|Қалғансыр|Калгансыр|1
160893|160871|1|0003000000004793|434047400|Қашқанкөл|Кашканколь|1
160897|160572|3|0003000000009159|434049000|Қаратөбе|Каратобинский|1
160901|160897|1|0003000000004794|434049100|Қаратөбе|Каратобе|1
160916|160572|3|0003000000009160|434051000|Қожамберді|Кожамбердинский|1
160918|160916|1|0003000000004795|434051100|Қожамберді|Кожамберди|1
160929|160572|3|0003000000009161|434053000|Қожакент|Кожакентский|1
160931|160929|1|0003000000004796|434053100|Қожакент|Кожакент|1
160960|160572|3|0003000000009162|434055000|Қыркеңсе|Кыркенсеский|1
160964|160960|1|0003000000004797|434055100|Әбдіғаппар|Абдигаппар|1
160985|160572|3|0003000000009163|434056000|Қыраш|Кырашский|1
160987|160985|1|0003000000004798|434056100|Қыраш|Кыраш|1
160997|160572|3|0003000000009164|434059000|Сунақата|Сунакатинский|1
161002|160997|1|0003000000004799|434059100|Сунақата|Сунаката|1
161040|160997|1|0003000000004800|434059200|Еңбек|Енбек|1
161050|160572|3|0003000000009165|434061000|Сүттіқұдық|Суттыкудыкский|1
161052|161050|1|0003000000004801|434061100|Тақыркөл|Такырколь|1
161079|160572|3|0003000000009166|434062000|Талап|Талапский|1
161080|161079|38|0003000000008881|434062100|Бесарық|Бесарык|1
161097|161079|37|0003000000008767|434062600|Сатымсай|Сатымсай|1
161107|160572|3|0003000000009167|434063000|Төменарық|Томенарыкский|1
161109|161107|1|0003000000004802|434063100|Төменарық|Томенарык|1
161176|160572|3|0003000000009168|434067000|Манап|Манапский|1
161178|161176|1|0003000000004803|434067100|Манап|Манап|1
161188|161176|38|0003000000008882|434067500|Талап|Талап|1
161196|160572|2|0003000000006626|434030100|Жаңақорған|Жанакорган|1
161414|160572|3|0003000000009169|434031000|Машбек Нәлібаев атындағы|Имени Машбека Налибаева|1
161416|161414|1|0003000000004804|434031100|Ақжол|Акжол|1
161435|160572|3|0003000000009170|434054000|Қосүйеңкі|Косуйенки|1
161438|161435|1|0003000000004805|434054100|Қосүйеңкі|Косуйенки|1
161443|160572|3|0003000000009171|434057000|Өзгент|Озгентский|1
161449|161443|1|0003000000004806|434057300|Ақсуат|Аксуат|1
161460|161443|1|0003000000004807|434057100|Өзгент|Озгент|1
161489|160572|3|0003000000009172|434035000|Ақүйік|Акуйикский|1
161491|161489|1|0003000000004808|434035100|Бірлік|Бирлик|1
161518|160572|3|0003000000009173|434037000|Байкенже|Байкенжинский|1
161521|161518|1|0003000000004809|434037100|Байкенже|Байкенже|1
161552|161518|1|0003000000004810|434037200|Билібай|Билибай|1
161561|158628|5|0003000000008600|434400000|Қазалы|Казалинский|1
161586|161561|2|0003000000006627|434430100|Әйтеке Би|Айтеке Би|1
161888|161561|3|0003000000009174|434431000|Ақжона|Акжонинский|1
161891|161888|1|0003000000004811|434431100|Майдакөл|Майдаколь|1
161910|161561|3|0003000000009175|434432000|Алға|Алгинский|1
161912|161910|1|0003000000004812|434432100|Үрмәш Түктібаев|Урмаш Туктибаев|1
161939|161561|3|0003000000009176|434433000|Аранды|Арандинский|1
161943|161939|1|0003000000004813|434433200|Аранды|Аранды|1
161952|161939|1|0003000000004814|434433100|Қожабақы|Кожабакы|1
161984|161561|3|0003000000009177|434435000|Арықбалық|Арыкбалыкский|1
161987|161984|1|0003000000004815|434435100|Жанқожа Батыр атындағы|имени Жанкожа Батыра|1
162019|161561|3|0003000000009178|434436000|Басықара|Басыкаринский|1
162022|162019|1|0003000000004816|434436100|Басықара|Басыкара|1
162045|161561|3|0003000000009179|434437000|Бозкөл|Бозкольский|1
162047|162045|1|0003000000004817|434437100|Бозкөл|Бозколь|1
162059|161561|3|0003000000009180|434439000|Бірлік|Бирликский|1
162061|162059|1|0003000000004818|434439100|Бірлік|Бирлик|1
162066|161561|3|0003000000009181|434441000|Қарашеңгел|Карашенгельский|1
162079|162066|1|0003000000004819|434441100|Жалаңтөс Батыр|Жалантос Батыр|1
162105|162066|38|0003000000008883|434441500|Көбек|Кобек|1
162109|162066|1|0003000000004820|434441300|Шитүбек|Шитубек|1
162111|162066|1|0003000000004821|434441600|Уйрек|Уйрек|1
162113|161561|3|0003000000009182|434442000|Көларық|Кольарыкский|1
162125|162113|1|0003000000004822|434442100|Ақтан Батыр|Актан Батыр|1
162158|161561|3|0003000000009183|434443000|Құмжиек|Кумжиекский|1
162168|162158|1|0003000000004823|434443100|Қашақбай Пірімов|Кашакбай Пиримов|1
162202|161561|3|0003000000009184|434445000|Қызылқұм|Кызылкумский|1
162206|162202|1|0003000000004824|434445100|Кәукей|Каукей|1
162227|161561|3|0003000000009185|434447000|Майдакөл|Майдакольский|1
162229|162227|1|0003000000004825|434447100|Бекарыстан Би|Бекарыстан Би|1
162245|161561|3|0003000000009186|434449000|Майлыбас|Майлыбасский|1
162276|162245|1|0003000000004826|434449100|Ақсуат|Аксуат|1
162341|162245|38|0003000000008884|434449280|Майлыбас|Майлыбас|1
162347|162245|38|0003000000008885|434449300|Байқожа|Байкожа|1
162356|162245|37|0003000000008768|434449700|101|101|1
162361|162245|37|0003000000008769|434449800|102|102|1
162371|162245|37|0003000000008771|434449680|99|99|1
162383|161561|3|0003000000009187|434450000|Ғ Мұратбаев|Г Муратбаевский|1
162388|162383|1|0003000000004827|434450100|Ғани Мұратбаев|Гани Муратбаев|1
162418|161561|3|0003000000009188|434453000|Сарбұлақ|Сарбулакский|1
162426|162418|1|0003000000004828|434453100|Сарбұлақ|Сарбулак|1
162449|161561|3|0003000000009189|434455000|Сарыкөл|Сарыкольский|1
162496|162449|1|0003000000004829|434455100|Абай|Абай|1
162534|162449|1|0003000000004830|434455300|Жұбан|Жубан|1
162546|161561|3|0003000000009190|434459000|Тасарық|Тасарыкский|1
162551|162546|1|0003000000004831|434459100|Тасарық|Тасарык|1
162557|162546|1|0003000000004832|434459400|Лақалы|Лакалы|1
162565|161561|3|0003000000009191|434465000|Шәкен|Шакенский|1
162571|162565|1|0003000000004833|434465100|Шәкен|Шакен|1
162586|162565|1|0003000000004834|434465500|Шөлқұм|Шолькум|1
162588|162565|1|0003000000004835|434465400|Шилі|Шили|1
162590|161561|3|0003000000009192|434451000|Өркендеу|Оркендеуский|1
162593|162590|1|0003000000004836|434451100|Жанкент|Жанкент|1
162602|161561|4|0003000000008461|434423100|Қазалы|Казалинск|1
162679|158628|5|0003000000008601|434600000|Қармақшы|Кармакшинский|1
162700|162679|2|0003000000006628|434630100|Жосалы|Жосалы|1
162963|162700|38|0003000000008886|434630600|Қорқыт|Коркыт|1
162966|162700|38|0003000000008887|434630200|Диірментөбе|Диирментобе|1
162981|162700|37|0003000000008773|434630800|Сарытоғай|Сарытогай|1
162984|162700|37|0003000000008774|434630700|Ордазы|Ордазы|1
163027|162700|37|0003000000008775|434630900|Шошқакөл|Шошкаколь|1
163038|162679|3|0003000000009193|434633000|Ақай|Акайский|1
163040|163038|1|0003000000004837|434633100|Ақай|Акай|1
163130|162679|3|0003000000009194|434635000|Ақжар|Акжарский|1
163133|163130|1|0003000000004838|434635100|Ақжар|Акжар|1
163184|162679|3|0003000000009195|434637000|Ақтөбе|Актобинский|1
163186|163184|1|0003000000004840|434637100|Ақтөбе|Актобе|1
163204|162679|3|0003000000009196|434639000|Дауылкөл|Дауылкольский|1
163206|163204|1|0003000000004841|434639100|Тұрмағамбет|Турмагамбет|1
163224|162679|3|0003000000009197|434643000|Жаңажол|Жанажолский|1
163236|163224|1|0003000000004844|434643100|Дүр Оңғар|Дур Онгар|1
163289|162679|3|0003000000009198|434645000|Жосалы|Жосалинский|1
163298|163289|1|0003000000004845|434645100|Төребай Би|Торебай Би|1
163305|162679|3|0003000000009199|434655000|Көмекбаев|Комекбаевский|1
163311|163305|1|0003000000004846|434655200|Кекірелі|Кекирели|1
163319|163305|1|0003000000004847|434655100|Көмекбаев|Комекбаев|1
163333|163305|1|0003000000004848|434655700|Шобанқазған|Шобанказган|1
163339|162679|3|0003000000009200|434657000|Қармақшы|Кармакшинский|1
163365|163339|38|0003000000008888|434657400|Қызылтам|Кызылтам|1
163378|163339|37|0003000000008776|434657300|Анакөл|Анаколь|1
163384|163339|1|0003000000004849|434657100|Абыла|Абыла|1
163406|162679|3|0003000000009201|434659000|Қуаңдария|Куандарьинский|1
163417|163406|1|0003000000004851|434659100|Қуаңдария|Куандария|1
163443|162679|2|0003000000006629|434663100|Төретам|Торетам|1
163533|162679|3|0003000000009202|434665000|III-Интернационал|III-Интернационал|1
163541|163533|1|0003000000004853|434665100|III-Интернационал|III-Интернационал|1
163562|162679|3|0003000000009203|434638000|Алдашбай Ахун|Алдашбай Ахун|1
163567|163562|1|0003000000004854|434638100|Алдашбай Ахун|Алдашбай Ахун|1
163581|162679|3|0003000000009204|434653000|Иіркөл|Ииркольский|1
163584|163581|1|0003000000004855|434653100|Иіркөл|Иирколь|1
163602|158628|5|0003000000008602|434800000|Сырдария|Сырдарьинский|1
163619|163602|2|0003000000006630|434830100|Тереңөзек|Теренозек|1
163745|163602|3|0003000000009205|434833000|Айдарлы|Айдарлинский|1
163747|163745|1|0003000000004856|434833100|Айдарлы|Айдарлы|1
163775|163602|3|0003000000009206|434835000|Ақжарма|Акжарминский|1
163782|163775|1|0003000000004857|434835100|Ақжарма|Акжарма|1
163848|163602|3|0003000000009207|434837000|Аманкелді|Амангельдинский|1
163850|163848|1|0003000000004858|434837100|Аманкелді|Амангельды|1
163913|163602|3|0003000000009208|434839000|Бесарық|Бесарыкский|1
163915|163913|1|0003000000004859|434839100|Бесарық|Бесарык|1
163949|163602|3|0003000000009209|434841000|Жетікөл|Жетикольский|1
163951|163949|1|0003000000004860|434841100|Жетікөл|Жетиколь|1
163973|163602|3|0003000000009210|434845000|Қоғалыкөл|Когалыкольский|1
163977|163973|1|0003000000004861|434845100|Қоғалыкөл|Когалыколь|1
164049|163602|3|0003000000009211|434847000|Сейфуллин|Сейфуллинский|1
164051|164049|1|0003000000004862|434847100|Сейфуллин|Сейфуллин|1
164074|163602|3|0003000000009212|434853000|Шаған|Шаганский|1
164076|164074|1|0003000000004863|434853100|Шаған|Шаган|1
164124|163602|3|0003000000009213|434855000|Шіркейлі|Ширкейлийский|1
164128|164124|1|0003000000004864|434855100|Шіркейлі|Ширкейли|1
164170|163602|3|0003000000009214|434857000|Іңкәрдария|Инкардарьинский|1
164174|164170|1|0003000000004865|434857100|Іңкәрдария|Инкардарья|1
164200|163602|3|0003000000009215|434843000|Н Ілиясов атындағы|имени Н Ильясова|1
164205|164200|1|0003000000004866|434843100|Н Ілиясов атындағы|имени Н Ильясова|1
164244|163602|3|0003000000009216|434849000|А Тоқмағамбетов атындағы|имени А Токмагамбетова|1
164257|164244|1|0003000000004867|434849100|А Тоқмағамбетов атындағы|имени А Токмагамбетова|1
164322|163602|3|0003000000009217|434844000|Қалжан Ахун атындағы|имени Калжан Ахуна|1
164325|164322|1|0003000000004868|434844100|Қалжан Ахун|Калжан Ахуна|1
164334|158628|5|0003000000008603|435200000|Шиелі|Шиелийский|1
164359|164334|2|0003000000006631|435230100|Шиелі|Шиели|1
164611|164334|3|0003000000009218|435233000|Ақмая|Акмаянский|1
164613|164611|1|0003000000004869|435233500|Қосарық|Косарык|1
164616|164611|1|0003000000004870|435233100|Ақмая|Акмая|1
164629|164334|3|0003000000009219|435234000|Ақтоған|Актоганский|1
164631|164629|1|0003000000004871|435234100|Досбол Датқа|Досбол Датка|1
164644|164334|3|0003000000009220|435235000|Алмалы|Алмалинский|1
164647|164644|1|0003000000004872|435235400|Тоғайлы|Тогайлы|1
164651|164644|1|0003000000004873|435235100|Алмалы|Алмалы|1
164689|164644|37|0003000000008777|435235600|21|21|1
164695|164334|3|0003000000009221|435237000|Бәйгеқұм|Байгекумский|1
164697|164695|1|0003000000004874|435237100|Бәйгеқұм|Байгекум|1
164715|164334|3|0003000000009222|435238000|Бестам|Бестамский|1
164717|164715|1|0003000000004875|435238100|Бестам|Бестам|1
164735|164334|3|0003000000009223|435239000|Бәйтерек|Байтерек|1
164739|164735|1|0003000000004876|435239100|Бидайкөл|Бидайколь|1
164771|164735|1|0003000000004877|435239200|Ақтам|Актам|1
164774|164735|37|0003000000008778|435239300|22|22|1
164778|164334|3|0003000000009224|435241000|Жаңатұрмыс|Жанатурмысский|1
164780|164778|1|0003000000004878|435241100|Байсын|Байсын|1
164795|164334|3|0003000000009225|435243000|Еңбекші|Енбекшинский|1
164802|164795|1|0003000000004879|435243100|Еңбекші|Енбекши|1
164817|164795|1|0003000000004880|435243200|Қосүйеңкі|Косуйенки|1
164821|164334|3|0003000000009226|435244000|Жиделіарық|Жиделиарыкский|1
164824|164821|1|0003000000004881|435244100|Жиделіарық|Жиделиарык|1
164839|164334|3|0003000000009227|435245000|Жөлек|Жолекский|1
164843|164839|1|0003000000004882|435245100|Жөлек|Жолек|1
164861|164839|1|0003000000004883|435245200|Жуантөбе|Жуантобе|1
164865|164334|3|0003000000009228|435247000|Жуантөбе|Жуантобинский|1
164867|164865|1|0003000000004884|435247100|Алғабас|Алгабас|1
164912|164334|3|0003000000009229|435253000|Керделі|Керделинский|1
164917|164912|1|0003000000004885|435253100|Нартай Бекежанов|Нартай Бекежанов|1
164942|164334|3|0003000000009230|435255000|Қарғалы|Каргалинский|1
164944|164942|1|0003000000004886|435255100|Бұланбай Бауы|Буланбай Бауы|1
164969|164334|3|0003000000009231|435256000|Майлытоғай|Майлытогайский|1
164971|164969|1|0003000000004887|435256100|Майлытоғай|Майлытогай|1
164990|164334|3|0003000000009232|435258000|Қоғалы|Когалинский|1
164992|164990|1|0003000000004888|435258100|Тұрсынбай Датқа|Турсынбай Датка|1
165008|164334|3|0003000000009233|435259000|Талаптан|Талаптанский|1
165011|165008|1|0003000000004889|435259100|Бала Би|Бала Би|1
165043|164334|3|0003000000009234|435261000|Тартоғай|Тартогайский|1
165045|165043|1|0003000000004890|435261300|Кірпіш Зауыт|Кирпичный Завод|1
165049|165043|1|0003000000004891|435261500|2 Ферма|2 Ферма|1
165051|165043|1|0003000000004892|435261100|Тартоғай|Тартогай|1
165069|165043|37|0003000000008779|435261400|18|18|1
165072|164334|3|0003000000009235|435262000|Телікөл|Теликольский|1
165075|165072|1|0003000000004893|435262100|Әбділда Тәжібаев|Абдильда Тажибаев|1
165082|164334|3|0003000000009236|435263000|ТҰРАН|ТУРАН|1
165085|165082|1|0003000000004894|435263100|Шеген Қодаманов|Шеген Кодаманов|1
165126|164334|3|0003000000009237|435267000|Ортақшыл|Ортакшылский|1
165129|165126|1|0003000000004895|435267100|Ортақшыл|Ортакшыл|1
165142|165126|1|0003000000004896|435267500|Қызылқайың|Кызылкайын|1
165149|164334|3|0003000000009238|435249000|Иіркөл|Ииркольский|1
165156|165149|1|0003000000004897|435249300|Жансейіт|Жансеит|1
165162|165149|1|0003000000004898|435249100|Ыбырай Жақаев|Ибрай Жахаев|1
165195|164334|3|0003000000009239|435257000|Сұлутөбе|Сулутобинский|1
165213|165195|1|0003000000004899|435257300|Жаназар батыр|Жаназар батыр|1
165231|165195|1|0003000000004900|435257200|1 Мамыр|1 Мамыр|1
165239|165195|1|0003000000004901|435257100|Сұлутөбе|Сулутобе|1
165288|158628|6|0003000000008661|431010000|Қызылорда|Кызылорда|1
165313|165288|3|0003000000009240|431033000|Ақжарма|Акжарминский|1
165325|165313|1|0003000000004902|431033100|Баймұрат Батыр|Баймурат Батыр|1
165372|165313|1|0003000000004903|431033400|Талдыарал|Талдыарал|1
165387|165313|1|0003000000004904|431033200|Қалғандария|Калгандария|1
165388|165313|1|0003000000004905|431033300|Қубас|Кубас|1
165392|165288|3|0003000000009241|431035000|Ақсуат|Аксуатский|1
165395|165392|1|0003000000004906|431035100|Ж Махамбетов|Ж Махамбетов|1
165508|165288|3|0003000000009242|431039000|Қосшыңырау|Косшынырауский|1
165511|165508|1|0003000000004907|431039100|Абай|Абай|1
165538|165508|1|0003000000004908|431039200|Досан|Досан|1
165542|165288|3|0003000000009243|431041000|Қарауылтөбе|Караултобинский|1
165544|165542|1|0003000000004909|431041100|Қарауылтөбе|Караултобе|1
165571|165542|1|0003000000004910|431043400|Байқадам|Байкадам|1
165575|165288|3|0003000000009244|431043000|Қызылжарма|Кызылжарминский|1
165605|165575|1|0003000000004911|431043100|Қызылжарма|Кызылжарма|1
165753|165288|3|0003000000009245|431045000|Қызылөзек|Кызылозекский|1
165758|165753|1|0003000000004912|431045100|Қараөзек|Караозек|1
165774|165753|1|0003000000004913|431045200|Айнакөл|Айнаколь|1
165816|165288|3|0003000000009246|431046000|Талсуат|Талсуатский|1
165819|165816|1|0003000000004914|431046100|Талсуат|Талсуат|1
166859|165288|2|0003000000006632|431037100|Белкөл|Белкуль|1
166876|166859|1|0003000000004915|431037200|Бірқазан|Бирказан|1
166921|165288|2|0003000000006633|431047100|Тасбөгет|Тасбогет|1
166982|166921|1|0003000000004916|431047200|Иіркөл|Иирколь|1
168004|158628|6|0003000000008662|431910000|Байқоңыр|Байконыр|1
168532|1|7|0003000000008693|310000000|Жамбыл|Жамбылская|1
168533|168532|6|0003000000008663|311010000|Тараз|Тараз|1
170722|168532|5|0003000000008604|313600000|Байзақ|Байзакский|1
170726|170722|3|0003000000009247|313630000|Сарыкемер|Сарыкемерский|1
170729|170726|1|0003000000004917|313630100|Сарыкемер|Сарыкемер|1
170911|250872|1|0003000000004918|313631200|Базарбай|Базарбай|1
170920|250872|1|0003000000004919|313631100|Қосақ|Косак|1
170928|170722|3|0003000000009248|313633000|Ботамойнақ|Ботамойнакский|1
170932|170928|1|0003000000004920|313633100|Байзақ|Байзак|1
170968|170928|1|0003000000004921|313633200|Ботамойнақ|Ботамойнак|1
170981|170928|38|0003000000008889|313633300|Үшбұлак|Ушбулак|1
170985|170722|3|0003000000009249|313635000|Бурыл|Бурылский|1
170989|170985|1|0003000000004922|313635100|Бурыл|Бурыл|1
171026|170985|1|0003000000004923|313635400|Құмжота|Кумжота|1
171082|170722|3|0003000000009250|313637000|Дихан|Диханский|1
171085|171082|1|0003000000004924|313637100|Дихан|Дихан|1
171099|171082|1|0003000000004925|313637200|Аймантөбе|Аймантобе|1
171107|171082|1|0003000000004926|313637300|Жеңіс|Женис|1
171114|170722|3|0003000000009251|313639000|Жалғызтөбе|Жалгызтобинский|1
171115|171114|1|0003000000004927|313639500|Төрткөл|Торткуль|1
171119|171114|1|0003000000004928|313639100|Жетібай|Жетыбай|1
171143|171114|1|0003000000004929|313639300|Аққия|Аккия|1
171152|170722|3|0003000000009252|313641000|Жаңатұрмыс|Жанатурмысский|1
171159|171152|1|0003000000004930|313641100|Көкбастау|Кокбастау|1
171168|171152|1|0003000000004931|313641300|Жаңатұрмыс|Жанатурмыс|1
171175|171152|1|0003000000004932|313641400|Жібек жолы|Жибек жолы|1
171181|171152|1|0003000000004933|313641600|Тегістік|Тегистик|1
171186|171152|1|0003000000004934|313641700|Төрекелді|Торекелди|1
171193|171152|1|0003000000004935|313641200|Ақшолақ|Акшолак|1
171201|171152|1|0003000000004936|313641500|Қайнар|Кайнар|1
171203|170722|3|0003000000009253|313642000|Көптерек|Коптерекский|1
171206|171203|1|0003000000004937|313642100|Кеңес|Кенес|1
171235|170722|3|0003000000009254|313643000|Қызылжұлдыз|Кызылжулдызский|1
171237|171235|1|0003000000004938|313643100|Қызыл жұлдыз|Кызыл жулдыз|1
171288|170722|3|0003000000009255|313644000|Көктал|Кокталский|1
171290|171288|1|0003000000004939|313644100|Көктал|Коктал|1
171315|170722|3|0003000000009256|313645000|Қостөбе|Костобинский|1
171317|171315|1|0003000000004940|313645100|Талас|Талас|1
171339|171315|1|0003000000004941|313645300|Қостөбе|Костобе|1
171355|171315|38|0003000000008890|313645200|Талас|Талас|1
171363|170722|3|0003000000009257|313646000|Мырзатай|Мырзатайский|1
171364|171363|1|0003000000004942|313646700|Сеңкібай|Сенкибай|1
171373|171363|1|0003000000004943|313646500|Дихан|Дихан|1
171387|171363|1|0003000000004944|313646100|Мырзатай|Мырзатай|1
171413|170722|3|0003000000009258|313647000|Суханбай|Суханбаевский|1
171415|171413|1|0003000000004945|313647100|Жақаш|Жакаш|1
171425|171413|1|0003000000004946|313647500|Қосы батыр|Косы батыр|1
171435|171413|1|0003000000004947|313647400|Көкөзек|Кокозек|1
171442|170722|3|0003000000009259|313648000|Сазтерек|Сазтерекский|1
171444|171442|1|0003000000004948|313648400|Ақтөбе|Актобе|1
171454|171442|1|0003000000004949|313648100|Абай|Абай|1
171464|171442|1|0003000000004950|313648600|Жаңасаз|Жанасаз|1
171469|170722|3|0003000000009260|313649000|Темірбек|Темирбекский|1
171473|171469|1|0003000000004951|313649300|Шахан|Шахан|1
171487|171469|1|0003000000004952|313649200|Сарыбарақ|Сарыбарак|1
171497|171469|1|0003000000004953|313649100|Тегістік|Тегистик|1
171512|170722|3|0003000000009261|313653000|Түймекент|Туймекентский|1
171516|171512|1|0003000000004954|313653100|Түймекент|Туймекент|1
171575|171512|1|0003000000004955|313653200|Ақжар|Акжар|1
171586|170722|3|0003000000009262|313657000|Үлгілі|Улгилинский|1
171588|171586|1|0003000000004956|313657100|Үлгілі|Улгили|1
171612|170722|3|0003000000009263|313663000|Ынтымақ|Ынтымакский|1
171614|171612|1|0003000000004957|313663100|Мәдімар|Мадимар|1
171635|168532|5|0003000000008605|314000000|Жамбыл|Жамбылский|1
171638|171635|3|0003000000009264|314030000|Аса|Асинский|1
171643|171638|1|0003000000004958|314030500|Рахат|Рахат|1
171659|171638|1|0003000000004959|314030100|Аса|Аса|1
171722|171635|3|0003000000009265|314033000|Айшабибі|Айшабибинский|1
171727|171722|1|0003000000004960|314033300|Қаратау|Каратау|1
171733|171722|1|0003000000004961|314033400|Әулиекөл|Аулиеколь|1
171746|171722|1|0003000000004962|314033100|Айшабибі|Айшабиби|1
171776|171635|3|0003000000009266|314034000|Ақбастау|Акбастауский|1
171778|171776|1|0003000000004963|314034100|Бірлесу-Еңбек|Бирлесу-Енбек|1
171786|171776|1|0003000000004964|314034700|Шоқай|Шокай|1
171795|171635|3|0003000000009267|314035000|Ақбұлым|Акбулымский|1
171801|171795|1|0003000000004965|314035100|Ақбұлым|Акбулым|1
171835|171635|3|0003000000009268|314037000|Бесағаш|Бесагашский|1
171836|171835|1|0003000000004966|314037100|Бесағаш|Бесагаш|1
171862|171835|1|0003000000004967|314037200|Түрксіб|Турксиб|1
171921|171635|3|0003000000009269|314039000|Гродеково|Гродековский|1
171923|171921|1|0003000000004968|314039300|Қызылдихан|Кызылдихан|1
171939|171921|1|0003000000004969|314039100|Гродеково|Гродеково|1
171979|171635|3|0003000000009270|314041000|Полатқосшы|Полаткосшынский|1
171985|171979|1|0003000000004970|314041100|Жалпақтөбе|Жалпактобе|1
172053|171635|3|0003000000009271|314043000|Жамбыл|Жамбылский|1
172055|172053|1|0003000000004971|314043200|Шәкен Ниязбеков|Шакен Ниязбеков|1
172073|172053|1|0003000000004972|314043300|Қапал|Капал|1
172084|172053|1|0003000000004973|314043400|Қоңыртөбе|Коныртобе|1
172098|172053|38|0003000000008891|314043600|Шайқорық|Шайкорык|1
172102|172053|1|0003000000004974|314043100|Шайқорық|Шайкорык|1
172152|171635|3|0003000000009272|314045000|Көлқайнар|Колкайнарский|1
172153|172152|1|0003000000004975|314045400|Көлқайнар|Колкайнар|1
172156|172152|37|0003000000008780|314045203|27|27|1
172159|172152|1|0003000000004976|314045100|Тастөбе|Тастобе|1
172174|172152|1|0003000000004977|314045200|Еңбек|Енбек|1
172180|172152|1|0003000000004978|314045300|Жамбыл|Жамбыла|1
172184|172152|1|0003000000004979|314045500|Қостөбе|Костобе|1
172196|171635|3|0003000000009273|314046000|Қаракемер|Каракемерский|1
172197|172196|1|0003000000004980|314046400|Құмтиын|Кумтиын|1
172213|172196|1|0003000000004981|314046100|Қаракемер|Каракемер|1
172242|172196|1|0003000000004982|314046600|Сеңгірбай|Сенгирбай|1
172244|171635|3|0003000000009274|314047000|Қарой|Каройский|1
172245|172244|1|0003000000004983|314047100|Пригордное|Пригородное|1
172371|172244|1|0003000000004984|314047800|Кемел|Кемел|1
172380|171635|3|0003000000009275|314048000|Қызылқайнар|Кызылкайнарский|1
172386|172380|1|0003000000004985|314048100|Қызылқайнар|Кызылкайнар|1
172427|172380|1|0003000000004986|314048200|Жасөркен|Жасоркен|1
172442|171635|3|0003000000009276|314051000|Қаратөбе|Каратобинский|1
172444|172442|1|0003000000004987|314051100|Бектөбе|Бектобе|1
172477|172442|1|0003000000004988|314051300|Бәйтерек|Байтерек|1
172481|172442|1|0003000000004989|314051500|Қызылшарық|Кызылшарык|1
172582|171635|3|0003000000009277|314049000|Өрнек|Орнекский|1
172589|172582|38|0003000000008892|314049300|Жұма|Жума|1
172590|172582|1|0003000000004990|314049100|Өрнек|Орнек|1
172610|171635|3|0003000000009278|314042000|Ерназар|Ерназарский|1
172611|172610|1|0003000000004991|314042100|Ерназар|Ерназар|1
172621|171635|3|0003000000009279|314061000|Қарасу|Карасуский|1
172626|172621|1|0003000000004992|314061100|Ащыбұлақ|Ащыбулак|1
172634|172621|1|0003000000004993|314061800|Шайдана|Шайдана|1
172641|168532|5|0003000000008606|314200000|Жуалы|Жуалынский|1
